#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
73.1%	73145000	-884.0511304306204	323.9299955027877	1.14e+03	1:07:43
73.2%	73150000	-902.9074789603528	314.75142994351324	1.14e+03	1:07:42
73.2%	73155000	-911.2108627354322	308.4816234195558	1.14e+03	1:07:42
73.2%	73160000	-916.3430236617621	333.3476674961886	1.14e+03	1:07:41
73.2%	73165000	-851.0405492059199	360.8472882343587	1.14e+03	1:07:40
73.2%	73170000	-913.59044937143	300.8225460169656	1.14e+03	1:07:39
73.2%	73175000	-886.2659959254747	314.2025862713196	1.14e+03	1:07:39
73.2%	73180000	-932.1418343053864	281.3043053246483	1.14e+03	1:07:38
73.2%	73185000	-891.7194969065221	320.4941507863786	1.14e+03	1:07:37
73.2%	73190000	-902.3226536806314	282.2540184894317	1.14e+03	1:07:36
73.2%	73195000	-844.2857696896054	277.98035884819	1.14e+03	1:07:36
73.2%	73200000	-865.4713511265185	299.18037982534713	1.14e+03	1:07:35
73.2%	73205000	-812.6499079564397	297.7127735653777	1.14e+03	1:07:34
73.2%	73210000	-870.9238458486303	306.4325365007403	1.14e+03	1:07:33
73.2%	73215000	-837.1813156226207	316.37170587660705	1.14e+03	1:07:33
73.2%	73220000	-908.3354870514052	277.79406018274	1.14e+03	1:07:32
73.2%	73225000	-872.046016001296	293.6088460948415	1.14e+03	1:07:31
73.2%	73230000	-874.2348272855551	298.4364417040666	1.14e+03	1:07:30
73.2%	73235000	-845.6279647461263	289.57654143391926	1.14e+03	1:07:30
73.2%	73240000	-865.8808696137371	280.7575779312244	1.14e+03	1:07:29
73.2%	73245000	-919.2883241998062	312.174463739067	1.14e+03	1:07:28
73.2%	73250000	-847.938667212195	303.2770325876122	1.14e+03	1:07:27
73.3%	73255000	-827.1913053894382	331.5144079450325	1.14e+03	1:07:26
73.3%	73260000	-877.0466504927386	328.8539479297482	1.14e+03	1:07:26
73.3%	73265000	-828.9481516529397	324.21063390777067	1.14e+03	1:07:25
73.3%	73270000	-946.9300385391567	294.5721828042052	1.14e+03	1:07:24
73.3%	73275000	-917.4451566775003	340.90757739830235	1.14e+03	1:07:23
73.3%	73280000	-910.3494539228548	278.53237693853833	1.14e+03	1:07:23
73.3%	73285000	-904.5862259187211	317.142461217923	1.14e+03	1:07:22
73.3%	73290000	-896.8583932383162	311.2187654733879	1.14e+03	1:07:21
73.3%	73295000	-823.3817771088914	299.56091320163375	1.14e+03	1:07:20
73.3%	73300000	-914.8062957960241	301.199243637982	1.14e+03	1:07:20
73.3%	73305000	-807.7467113694661	271.0997082974562	1.14e+03	1:07:19
73.3%	73310000	-901.2742221236961	297.27004143337376	1.14e+03	1:07:18
73.3%	73315000	-847.1703089622416	298.15319101747724	1.14e+03	1:07:17
73.3%	73320000	-860.376280131723	288.292092488101	1.14e+03	1:07:17
73.3%	73325000	-860.5272453441834	333.3449560140149	1.14e+03	1:07:16
73.3%	73330000	-883.5639910389859	285.4180867182061	1.14e+03	1:07:15
73.3%	73335000	-913.6682295610248	275.7500324928585	1.14e+03	1:07:14
73.3%	73340000	-835.6122339779421	299.16500373741064	1.14e+03	1:07:14
73.3%	73345000	-936.1705411588289	288.26587047146944	1.14e+03	1:07:13
73.3%	73350000	-859.447767424663	288.29979706549716	1.14e+03	1:07:12
73.4%	73355000	-915.3374357886023	288.62200050819234	1.14e+03	1:07:11
73.4%	73360000	-860.1817238866327	280.39638866556754	1.14e+03	1:07:11
73.4%	73365000	-849.3191297223877	315.10134341135	1.14e+03	1:07:10
73.4%	73370000	-820.9743846616918	296.71319558208194	1.14e+03	1:07:09
73.4%	73375000	-914.0741576439034	267.6569195413338	1.14e+03	1:07:08
73.4%	73380000	-886.1930032072288	322.2639550412979	1.14e+03	1:07:08
73.4%	73385000	-954.4249025602032	277.25498776642854	1.14e+03	1:07:07
73.4%	73390000	-917.970300762031	284.05583146074355	1.14e+03	1:07:06
73.4%	73395000	-870.3686500521463	301.98147317825277	1.14e+03	1:07:05
73.4%	73400000	-885.9360222138752	267.6624251728208	1.14e+03	1:07:05
73.4%	73405000	-953.3486488949268	312.3074916998596	1.14e+03	1:07:04
73.4%	73410000	-821.9270859234432	317.8470828476842	1.14e+03	1:07:03
73.4%	73415000	-896.3705555772852	324.70151138178653	1.14e+03	1:07:02
73.4%	73420000	-867.3287203471111	330.89658681168703	1.14e+03	1:07:01
73.4%	73425000	-843.0776282872973	286.82329582132354	1.14e+03	1:07:01
73.4%	73430000	-859.6765127468778	304.7934124598534	1.14e+03	1:07:00
73.4%	73435000	-892.4481199706414	281.6922787434848	1.14e+03	1:06:59
73.4%	73440000	-900.8261169047086	284.17080491828165	1.14e+03	1:06:58
73.4%	73445000	-849.0471931313766	293.3318119771383	1.14e+03	1:06:58
73.5%	73450000	-874.7262615071621	319.663312968115	1.14e+03	1:06:57
73.5%	73455000	-957.9959901407458	271.33287923097066	1.14e+03	1:06:56
73.5%	73460000	-949.7820448654143	314.81306656268237	1.14e+03	1:06:55
73.5%	73465000	-865.5806818176876	313.2342895335892	1.14e+03	1:06:55
73.5%	73470000	-823.9933903013764	285.75913826869447	1.14e+03	1:06:54
73.5%	73475000	-915.0700023857686	301.78618032803126	1.14e+03	1:06:53
73.5%	73480000	-874.9654312247443	305.7018251217708	1.14e+03	1:06:52
73.5%	73485000	-890.113195415397	327.00045146285623	1.14e+03	1:06:52
73.5%	73490000	-873.3807479881405	274.58401249100706	1.14e+03	1:06:51
73.5%	73495000	-897.2133936959256	293.70093728818165	1.14e+03	1:06:50
73.5%	73500000	-844.534535350829	291.1622294358699	1.14e+03	1:06:49
73.5%	73505000	-843.9813699076935	292.85879060524223	1.14e+03	1:06:49
73.5%	73510000	-862.8115062937625	298.0871234396339	1.14e+03	1:06:48
73.5%	73515000	-870.6799506476895	298.53121131272474	1.14e+03	1:06:47
73.5%	73520000	-909.4061296588452	287.3437681312602	1.14e+03	1:06:46
73.5%	73525000	-912.6705856409014	255.77122009984532	1.14e+03	1:06:46
73.5%	73530000	-864.1536860881051	298.96597433248627	1.14e+03	1:06:45
73.5%	73535000	-944.3611347427428	290.08157152220787	1.14e+03	1:06:44
73.5%	73540000	-874.6925528510864	304.88606578974174	1.14e+03	1:06:43
73.5%	73545000	-853.4491486738611	302.7255105001006	1.14e+03	1:06:43
73.5%	73550000	-867.8358446391981	303.1331256312689	1.14e+03	1:06:42
73.6%	73555000	-850.8760030728174	301.84087290748715	1.14e+03	1:06:41
73.6%	73560000	-838.4933926145703	317.0870081007843	1.14e+03	1:06:40
73.6%	73565000	-897.5662577367527	292.5355290231621	1.14e+03	1:06:39
73.6%	73570000	-906.2145037102305	307.1123249218126	1.14e+03	1:06:39
73.6%	73575000	-728.865728569689	301.8960284229239	1.14e+03	1:06:38
73.6%	73580000	-865.6563766608402	291.74916612591915	1.14e+03	1:06:37
73.6%	73585000	-912.5310856012079	302.08262469007593	1.14e+03	1:06:36
73.6%	73590000	-822.7226756332569	274.7256378343018	1.14e+03	1:06:36
73.6%	73595000	-868.4966030064484	318.9808791985805	1.14e+03	1:06:35
73.6%	73600000	-915.6474694159109	288.4868232017742	1.14e+03	1:06:34
73.6%	73605000	-907.7282828481266	308.48314449492153	1.14e+03	1:06:33
73.6%	73610000	-868.6109783543033	299.1352105003552	1.14e+03	1:06:33
73.6%	73615000	-916.2629959456411	284.44410248128213	1.14e+03	1:06:32
73.6%	73620000	-861.1399627449323	297.1535138336141	1.14e+03	1:06:31
73.6%	73625000	-868.6473209907984	308.66888102382336	1.14e+03	1:06:30
73.6%	73630000	-863.2756126589103	283.78617125187867	1.14e+03	1:06:30
73.6%	73635000	-911.2644138341113	267.1450115470435	1.14e+03	1:06:29
73.6%	73640000	-859.8417883044524	302.3872696323533	1.14e+03	1:06:28
73.6%	73645000	-952.2727869758751	322.5754448227213	1.14e+03	1:06:27
73.7%	73650000	-989.1740460832575	292.1309560427253	1.14e+03	1:06:27
73.7%	73655000	-853.682950717323	300.82218228155205	1.14e+03	1:06:26
73.7%	73660000	-854.1951132441054	314.11469456866314	1.14e+03	1:06:25
73.7%	73665000	-886.9719271935221	273.5243520307637	1.14e+03	1:06:24
73.7%	73670000	-909.4524425131722	291.8135803609736	1.14e+03	1:06:24
73.7%	73675000	-787.6651338311204	280.73168658315063	1.14e+03	1:06:23
73.7%	73680000	-818.4583447870324	256.23509848611894	1.14e+03	1:06:22
73.7%	73685000	-847.8704219509491	286.97844550863124	1.14e+03	1:06:21
73.7%	73690000	-875.7751281738647	310.2247096550069	1.14e+03	1:06:21
73.7%	73695000	-844.8408673477909	266.233490600683	1.14e+03	1:06:20
73.7%	73700000	-887.6711168964133	333.4667412438431	1.14e+03	1:06:19
73.7%	73705000	-880.7860815606639	273.3774359905446	1.14e+03	1:06:18
73.7%	73710000	-893.3421082284553	285.7594358703965	1.14e+03	1:06:17
73.7%	73715000	-878.2531197856339	338.85329898312983	1.14e+03	1:06:17
73.7%	73720000	-890.4199576250234	280.87112951396404	1.14e+03	1:06:16
73.7%	73725000	-863.1585844466997	308.3011114538668	1.14e+03	1:06:15
73.7%	73730000	-885.4067467544619	252.81873014776275	1.14e+03	1:06:14
73.7%	73735000	-915.3838854248668	315.9271550675354	1.14e+03	1:06:14
73.7%	73740000	-917.5543155600994	272.61102894076333	1.14e+03	1:06:13
73.7%	73745000	-867.8443189007205	320.7422844721324	1.14e+03	1:06:12
73.8%	73750000	-915.9479087081496	271.87244765011883	1.14e+03	1:06:11
73.8%	73755000	-865.1998470068	308.2967135620484	1.14e+03	1:06:11
73.8%	73760000	-837.9850561254225	288.331904982457	1.14e+03	1:06:10
73.8%	73765000	-874.3668584978825	323.06655376472753	1.14e+03	1:06:09
73.8%	73770000	-897.0771553591256	299.80914608795484	1.14e+03	1:06:08
73.8%	73775000	-879.4323782702847	307.80682809370586	1.14e+03	1:06:08
73.8%	73780000	-857.7164177683882	294.75295930474044	1.14e+03	1:06:07
73.8%	73785000	-948.7844463461943	293.85122614769006	1.14e+03	1:06:06
73.8%	73790000	-904.4463378946732	273.52579043899004	1.14e+03	1:06:05
73.8%	73795000	-808.4935278681319	299.19122575404214	1.14e+03	1:06:05
73.8%	73800000	-832.3503240706916	308.8220797666402	1.14e+03	1:06:04
73.8%	73805000	-888.919003809128	300.9035598136203	1.14e+03	1:06:03
73.8%	73810000	-921.5122189924683	305.8243047555704	1.14e+03	1:06:02
73.8%	73815000	-882.7590459370731	333.05009886104756	1.14e+03	1:06:02
73.8%	73820000	-889.4995510593465	283.5845295653479	1.14e+03	1:06:01
73.8%	73825000	-864.3568712596608	279.23832124253056	1.14e+03	1:06:00
73.8%	73830000	-877.2087757809666	306.18744496571804	1.14e+03	1:05:59
73.8%	73835000	-848.5231323352979	267.10837347084214	1.14e+03	1:05:59
73.8%	73840000	-894.0933846991257	250.40665181965065	1.14e+03	1:05:58
73.8%	73845000	-855.4952632687094	298.11969429257465	1.14e+03	1:05:57
73.8%	73850000	-880.2526012733545	310.47595162520383	1.14e+03	1:05:56
73.9%	73855000	-852.5015907125974	280.2387920309323	1.14e+03	1:05:56
73.9%	73860000	-900.940190766384	259.17651104151605	1.14e+03	1:05:55
73.9%	73865000	-891.3654224039221	297.3988368366268	1.14e+03	1:05:54
73.9%	73870000	-874.9611614335658	293.07789159162337	1.14e+03	1:05:53
73.9%	73875000	-856.229885677423	295.86972622491135	1.14e+03	1:05:52
73.9%	73880000	-929.2575783711966	274.8275994840915	1.14e+03	1:05:52
73.9%	73885000	-825.681840614445	319.37430864862034	1.14e+03	1:05:51
73.9%	73890000	-807.2914078693324	310.4507546811014	1.14e+03	1:05:50
73.9%	73895000	-901.8065101607762	326.2473207556696	1.14e+03	1:05:49
73.9%	73900000	-882.3392085233713	333.95613070934905	1.14e+03	1:05:49
73.9%	73905000	-895.7031442136666	299.5632609483939	1.14e+03	1:05:48
73.9%	73910000	-902.9885570569811	299.63263521181494	1.14e+03	1:05:47
73.9%	73915000	-832.222518316627	323.3669000157539	1.14e+03	1:05:46
73.9%	73920000	-843.9215929405559	325.8664236439694	1.14e+03	1:05:46
73.9%	73925000	-878.3743765142893	289.4021137696933	1.14e+03	1:05:45
73.9%	73930000	-809.7311434588789	295.0369043953012	1.14e+03	1:05:44
73.9%	73935000	-892.5453467264888	286.50668067725474	1.14e+03	1:05:43
73.9%	73940000	-899.0431348748298	298.2842349669231	1.14e+03	1:05:43
73.9%	73945000	-910.489701919723	315.43961734595297	1.14e+03	1:05:42
74.0%	73950000	-958.3585808534584	284.2190825277167	1.14e+03	1:05:41
74.0%	73955000	-851.8492623715287	284.89708533857697	1.14e+03	1:05:40
74.0%	73960000	-793.9745971785604	307.1317020992982	1.14e+03	1:05:40
74.0%	73965000	-901.3730532628305	307.5441119245542	1.14e+03	1:05:39
74.0%	73970000	-868.6231849246018	323.9458345267051	1.14e+03	1:05:38
74.0%	73975000	-869.4352111605965	294.8049734688783	1.14e+03	1:05:37
74.0%	73980000	-821.7659872107153	281.04390383540107	1.14e+03	1:05:37
74.0%	73985000	-876.1889151849794	323.70282620359677	1.14e+03	1:05:36
74.0%	73990000	-900.9357381361611	308.96694566180105	1.14e+03	1:05:35
74.0%	73995000	-835.6212368866276	298.6762425421645	1.14e+03	1:05:34
74.0%	74000000	-888.5761514832941	302.3823426708425	1.14e+03	1:05:34
74.0%	74005000	-941.9353951728742	310.37126195981244	1.14e+03	1:05:33
74.0%	74010000	-884.7937964198838	304.78574094931304	1.14e+03	1:05:32
74.0%	74015000	-872.5394844577052	274.84469504852837	1.14e+03	1:05:31
74.0%	74020000	-874.7474268446239	274.89877589115235	1.14e+03	1:05:30
74.0%	74025000	-908.6243876581954	296.4686331167521	1.14e+03	1:05:30
74.0%	74030000	-902.0354918536232	310.2237837830452	1.14e+03	1:05:29
74.0%	74035000	-822.582432398742	286.96905452159046	1.14e+03	1:05:28
74.0%	74040000	-904.2340829088212	327.37559494165106	1.14e+03	1:05:27
74.0%	74045000	-845.1225631660275	287.0123059689473	1.14e+03	1:05:27
74.0%	74050000	-878.0618096496845	291.0685510334524	1.14e+03	1:05:26
74.1%	74055000	-879.8758419380018	293.7420063230572	1.14e+03	1:05:25
74.1%	74060000	-886.3479548085221	280.1014653788887	1.14e+03	1:05:24
74.1%	74065000	-796.2952702363093	296.5441908822035	1.14e+03	1:05:24
74.1%	74070000	-834.5130849992951	303.3572527797283	1.14e+03	1:05:23
74.1%	74075000	-900.5879375935335	289.0028976198925	1.14e+03	1:05:22
74.1%	74080000	-844.4715043899085	297.1502732817479	1.14e+03	1:05:22
74.1%	74085000	-869.1650701786951	284.1586032484998	1.14e+03	1:05:21
74.1%	74090000	-864.5461346473577	337.9453161903375	1.14e+03	1:05:20
74.1%	74095000	-888.3139185511114	305.75787344231355	1.14e+03	1:05:19
74.1%	74100000	-851.5764985793127	266.3608310622819	1.14e+03	1:05:18
74.1%	74105000	-862.1071926851097	275.12488705095836	1.14e+03	1:05:18
74.1%	74110000	-892.8395772551348	271.4431406615605	1.14e+03	1:05:17
74.1%	74115000	-816.896696989653	280.1451797622264	1.14e+03	1:05:16
74.1%	74120000	-880.4798257107002	283.6022864669004	1.14e+03	1:05:15
74.1%	74125000	-957.2974782093313	288.7967919078318	1.14e+03	1:05:15
74.1%	74130000	-931.8176011442174	279.44049199875377	1.14e+03	1:05:14
74.1%	74135000	-875.9556303457553	321.48638792769174	1.14e+03	1:05:13
74.1%	74140000	-833.2228611946551	320.8211819900173	1.14e+03	1:05:12
74.1%	74145000	-840.16643774558	315.2036522631253	1.14e+03	1:05:12
74.2%	74150000	-872.3306652666114	273.14443039130896	1.14e+03	1:05:11
74.2%	74155000	-900.9404688240272	320.35179797225675	1.14e+03	1:05:10
74.2%	74160000	-807.2043465515629	300.8956899019453	1.14e+03	1:05:09
74.2%	74165000	-877.7475526868874	303.5354831323686	1.14e+03	1:05:09
74.2%	74170000	-878.2903370495152	306.5866941823747	1.14e+03	1:05:08
74.2%	74175000	-860.7330448477616	320.0141523079135	1.14e+03	1:05:07
74.2%	74180000	-853.6717950189021	260.1467256568815	1.14e+03	1:05:06
74.2%	74185000	-867.978242488164	286.2833140664782	1.14e+03	1:05:06
74.2%	74190000	-897.315283962235	292.89595775113605	1.14e+03	1:05:05
74.2%	74195000	-908.9309917654068	266.4652892596828	1.14e+03	1:05:04
74.2%	74200000	-894.5205237528176	336.738905024154	1.14e+03	1:05:03
74.2%	74205000	-907.4159112098996	291.6338619998233	1.14e+03	1:05:03
74.2%	74210000	-939.0439220950168	327.19475230740437	1.14e+03	1:05:02
74.2%	74215000	-925.0196186541991	291.51343251108193	1.14e+03	1:05:01
74.2%	74220000	-893.2741967191887	274.75799375268	1.14e+03	1:05:00
74.2%	74225000	-840.7134661407958	299.36257820068073	1.14e+03	1:05:00
74.2%	74230000	-883.0082259534536	265.1544529629541	1.14e+03	1:04:59
74.2%	74235000	-819.2455671756395	298.3206415751341	1.14e+03	1:04:58
74.2%	74240000	-964.8507544411638	290.6841157681841	1.14e+03	1:04:57
74.2%	74245000	-836.5048851929519	304.36089798628467	1.14e+03	1:04:57
74.2%	74250000	-907.3960141596054	314.02736500255503	1.14e+03	1:04:56
74.3%	74255000	-924.063164409834	306.3363450172838	1.14e+03	1:04:55
74.3%	74260000	-903.7639790910962	267.630895925837	1.14e+03	1:04:54
74.3%	74265000	-832.8762637407788	288.4014115133011	1.14e+03	1:04:54
74.3%	74270000	-926.1869788583903	296.3986967167828	1.14e+03	1:04:53
74.3%	74275000	-832.6491450978556	323.3617085193968	1.14e+03	1:04:52
74.3%	74280000	-806.4632995440403	295.8058410595494	1.14e+03	1:04:51
74.3%	74285000	-825.9171037882825	294.14733984117686	1.14e+03	1:04:51
74.3%	74290000	-873.0360512192908	349.90232430631	1.14e+03	1:04:50
74.3%	74295000	-817.1458847624946	348.4286337448775	1.14e+03	1:04:49
74.3%	74300000	-925.9063921323138	307.84528484697506	1.14e+03	1:04:48
74.3%	74305000	-853.7520861485323	267.43062651382104	1.14e+03	1:04:47
74.3%	74310000	-844.4128325537334	337.2212181825235	1.14e+03	1:04:47
74.3%	74315000	-878.6037163617405	309.1974216465697	1.14e+03	1:04:46
74.3%	74320000	-909.2638196574984	308.0442811850436	1.14e+03	1:04:45
74.3%	74325000	-953.7888807016154	263.99210338209394	1.14e+03	1:04:44
74.3%	74330000	-836.6066984093333	275.2920234734854	1.14e+03	1:04:44
74.3%	74335000	-879.0130159735603	276.0654406966915	1.14e+03	1:04:43
74.3%	74340000	-825.7507674177361	295.12453156311136	1.14e+03	1:04:42
74.3%	74345000	-881.1000849072634	325.7548230057206	1.14e+03	1:04:41
74.3%	74350000	-896.904151518046	297.36216569356964	1.14e+03	1:04:41
74.4%	74355000	-873.9367328849354	303.77786318521714	1.14e+03	1:04:40
74.4%	74360000	-924.807817205906	300.7004631854353	1.14e+03	1:04:39
74.4%	74365000	-827.1285990087156	322.3820698501348	1.14e+03	1:04:38
74.4%	74370000	-852.3311061925667	279.74219399086695	1.14e+03	1:04:38
74.4%	74375000	-901.9184216572032	283.14741879882615	1.14e+03	1:04:37
74.4%	74380000	-847.7457866460678	328.41852357287104	1.14e+03	1:04:36
74.4%	74385000	-832.4315040899418	281.3711003733187	1.14e+03	1:04:35
74.4%	74390000	-822.4878604512633	307.8523611541114	1.14e+03	1:04:35
74.4%	74395000	-895.5744754353673	320.92613619025485	1.14e+03	1:04:34
74.4%	74400000	-900.7569261341663	276.12550664021114	1.14e+03	1:04:33
74.4%	74405000	-831.4865379101981	331.151532269731	1.14e+03	1:04:32
74.4%	74410000	-895.7740235767955	281.1079212681862	1.14e+03	1:04:32
74.4%	74415000	-819.7082720720103	276.69296695220754	1.14e+03	1:04:31
74.4%	74420000	-911.7931818514357	259.4419882931251	1.14e+03	1:04:30
74.4%	74425000	-946.9459051710003	295.2864268889976	1.14e+03	1:04:29
74.4%	74430000	-853.5535837284389	290.81734213011134	1.14e+03	1:04:29
74.4%	74435000	-938.1652303225675	273.83205565720056	1.14e+03	1:04:28
74.4%	74440000	-810.3995961131067	312.378287838079	1.14e+03	1:04:27
74.4%	74445000	-891.8745248950215	301.0977283907453	1.14e+03	1:04:26
74.5%	74450000	-955.6173205955085	324.42689114455504	1.14e+03	1:04:25
74.5%	74455000	-909.3366242151791	346.89003294555397	1.14e+03	1:04:25
74.5%	74460000	-860.6609210738075	311.98132023447107	1.14e+03	1:04:24
74.5%	74465000	-900.0316134593184	285.18797446885105	1.14e+03	1:04:23
74.5%	74470000	-803.8075173952201	308.3953189259767	1.14e+03	1:04:22
74.5%	74475000	-856.9786248962655	292.96129785815225	1.14e+03	1:04:22
74.5%	74480000	-949.2353328804617	310.03576564109477	1.14e+03	1:04:21
74.5%	74485000	-768.893184806602	292.3482714188945	1.14e+03	1:04:20
74.5%	74490000	-784.7811449345404	263.0920070344046	1.14e+03	1:04:19
74.5%	74495000	-939.481401756057	286.82038593801514	1.14e+03	1:04:19
74.5%	74500000	-914.7717932963698	309.1621062445994	1.14e+03	1:04:18
74.5%	74505000	-880.6374681957132	330.50593497753255	1.14e+03	1:04:17
74.5%	74510000	-882.6137317900868	289.64168313980076	1.14e+03	1:04:16
74.5%	74515000	-916.8130092869561	286.02532645770276	1.14e+03	1:04:16
74.5%	74520000	-792.8575543441116	299.83464063375925	1.14e+03	1:04:15
74.5%	74525000	-882.8402927457402	292.7426928746077	1.14e+03	1:04:14
74.5%	74530000	-883.1402098080367	334.1733138180951	1.14e+03	1:04:13
74.5%	74535000	-919.6553077321029	298.9501022417131	1.14e+03	1:04:13
74.5%	74540000	-903.8846061350647	319.8504383049595	1.14e+03	1:04:12
74.5%	74545000	-858.3811473330409	338.1260265571612	1.14e+03	1:04:11
74.5%	74550000	-845.3881241315461	321.5455445326776	1.14e+03	1:04:10
74.6%	74555000	-885.4516128085029	280.82483591587567	1.14e+03	1:04:10
74.6%	74560000	-879.3492074663811	289.44070279038556	1.14e+03	1:04:09
74.6%	74565000	-837.8342332554423	280.14663470388064	1.14e+03	1:04:08
74.6%	74570000	-869.2868332466275	336.8918392321246	1.14e+03	1:04:07
74.6%	74575000	-935.0782354107984	281.199020455853	1.14e+03	1:04:07
74.6%	74580000	-970.0767139410517	268.93758233216556	1.14e+03	1:04:06
74.6%	74585000	-890.8756850538688	320.8285228319999	1.14e+03	1:04:05
74.6%	74590000	-934.4456515484923	312.59027945046813	1.14e+03	1:04:04
74.6%	74595000	-864.1642229570415	280.7421357095763	1.14e+03	1:04:04
